"","rank","Ontology_Term","ID","mean_AUC","AUC_Maynard","AUC_He","AUC_Allen","combined_p_value","direction","layer","cell_type"
"207",11,"Inflammation","C0021368",0.343592984506385,0.332666469369636,0.35943923953784,0.338673244611678,0,"negative",2,"GABA"
"208",12,"Inflammation","C0021368",0.345194555083619,0.333466367902592,0.35417280686869,0.347944490479575,0,"negative",3,"GABA"
"209",16,"Inflammation","C0021368",0.343581473125857,0.334995138037458,0.355580959866151,0.340168321473963,0,"negative",4,"GABA"
"210",15,"Inflammation","C0021368",0.347037482106017,0.334007525472456,0.355377030732269,0.351727890113325,0,"negative",5,"GABA"
"211",15,"Inflammation","C0021368",0.343881416091071,0.338154145351541,0.355388939002861,0.338101163918812,0,"negative",6,"GABA"
"212",12,"Inflammation","C0021368",0.354023529129621,0.349364562634761,0.375429069874755,0.337276954879347,0,"negative",1,"GLUT"
"213",11,"Inflammation","C0021368",0.341606429385624,0.332666469369636,0.35943923953784,0.332713579249395,0,"negative",2,"GLUT"
"214",12,"Inflammation","C0021368",0.339614310936879,0.333466367902592,0.35417280686869,0.331203758039356,0,"negative",3,"GLUT"
"215",16,"Inflammation","C0021368",0.340905865486713,0.334995138037458,0.355580959866151,0.332141498556528,0,"negative",4,"GLUT"
"216",15,"Inflammation","C0021368",0.341130896395649,0.334007525472456,0.355377030732269,0.334008132982221,0,"negative",5,"GLUT"
"217",15,"Inflammation","C0021368",0.341065245670002,0.338154145351541,0.355388939002861,0.329652652655604,0,"negative",6,"GLUT"
"218",11,"Inflammation","C0021368",0.351030033513648,0.332666469369636,0.35943923953784,0.360984391633467,0,"negative",2,"NONN"
"219",12,"Inflammation","C0021368",0.350391937667006,0.333466367902592,0.35417280686869,0.363536638229735,0,"negative",3,"NONN"
"220",15,"Inflammation","C0021368",0.348365031015607,0.334995138037458,0.355580959866151,0.354518995143212,0,"negative",4,"NONN"
"221",15,"Inflammation","C0021368",0.348257331143555,0.334007525472456,0.355377030732269,0.355387437225939,0,"negative",5,"NONN"
"222",15,"Inflammation","C0021368",0.346248375383893,0.338154145351541,0.355388939002861,0.345202041797277,0,"negative",6,"NONN"
"223",6,"Lactic acidemia","C0347959",0.667371417866972,0.695146021620881,0.661970320042911,0.644997911937126,0,"positive",1,"GABA"
"224",7,"Lactic acidemia","C0347959",0.679598968152011,0.705633762347132,0.692804497685599,0.640358644423302,0,"positive",2,"GABA"
"225",7,"Lactic acidemia","C0347959",0.682461115261935,0.714340023826732,0.69741343345849,0.635629888500582,0,"positive",3,"GABA"
"226",6,"Lactic acidemia","C0347959",0.683501104772784,0.716183390689892,0.696688320718358,0.6376316029101,0,"positive",4,"GABA"
"227",6,"Lactic acidemia","C0347959",0.680818796438753,0.714757765238168,0.692979319387329,0.634719304690763,0,"positive",5,"GABA"
"228",6,"Lactic acidemia","C0347959",0.674962028589071,0.705532089834296,0.676329538907762,0.643024457025154,0,"positive",6,"GABA"
"229",6,"Lactic acidemia","C0347959",0.661195147681056,0.695146021620881,0.661970320042911,0.626469101379378,0,"positive",1,"GLUT"
"230",7,"Lactic acidemia","C0347959",0.675247005529906,0.705633762347132,0.692804497685599,0.627302756556988,0,"positive",2,"GLUT"
"231",7,"Lactic acidemia","C0347959",0.678159915070608,0.714340023826732,0.69741343345849,0.622726287926601,0,"positive",3,"GLUT"
"232",6,"Lactic acidemia","C0347959",0.682501555878096,0.716183390689892,0.696688320718358,0.634632956226038,0,"positive",4,"GLUT"
"233",6,"Lactic acidemia","C0347959",0.678393189566044,0.714757765238168,0.692979319387329,0.627442484072633,0,"positive",5,"GLUT"
"234",6,"Lactic acidemia","C0347959",0.669041140529127,0.705532089834296,0.676329538907762,0.625261792845323,0,"positive",6,"GLUT"
"235",7,"Lactic acidemia","C0347959",0.660944036503362,0.705633762347132,0.692804497685599,0.584393849477356,0,"positive",2,"NONN"
"236",7,"Lactic acidemia","C0347959",0.662853210557147,0.714340023826732,0.69741343345849,0.576806174386219,0,"positive",3,"NONN"
"237",6,"Lactic acidemia","C0347959",0.671082625573344,0.716183390689892,0.696688320718358,0.600376165311781,0,"positive",4,"NONN"
"238",6,"Lactic acidemia","C0347959",0.666510070847894,0.714757765238168,0.692979319387329,0.591793127918186,0,"positive",5,"NONN"
"239",6,"Lactic acidemia","C0347959",0.661580633176948,0.705532089834296,0.676329538907762,0.602880270788785,0,"positive",6,"NONN"
"240",2,"Mammary Neoplasms, Experimental","C0024668",0.63992785217968,0.713311279042238,0.647724616836712,0.558747660660091,0,"positive",1,"NONN"
"241",2,"Mammary Neoplasms, Experimental","C0024668",0.622125194340394,0.682020207190893,0.628384421771765,0.555970954058523,0,"positive",2,"NONN"
"242",3,"Mammary Neoplasms, Experimental","C0024668",0.617049571478234,0.683000492702248,0.616004090071464,0.552144131660991,0,"positive",4,"NONN"
"243",3,"Mammary Neoplasms, Experimental","C0024668",0.623072606336822,0.683032486354707,0.624099959548744,0.562085373107014,0,"positive",5,"NONN"
"244",2,"Mammary Neoplasms, Experimental","C0024668",0.63296756603374,0.690969471656823,0.639525371926828,0.568407854517568,0,"positive",6,"NONN"
"245",15,"muscle degeneration","C0234958",0.646356266828149,0.631924979248558,0.662923857099606,0.644219964136282,0,"positive",1,"GABA"
"246",15,"muscle degeneration","C0234958",0.643529807374074,0.631924979248558,0.662923857099606,0.635740585774059,0,"positive",1,"GLUT"
"247",12,"muscle degeneration","C0234958",0.642828472446798,0.631924979248558,0.662923857099606,0.63363658099223,0,"positive",1,"NONN"
"248",20,"muscle degeneration","C0234958",0.641052524843553,0.62809848188622,0.666718387324654,0.628340705319785,0,"positive",2,"NONN"
"249",20,"muscle degeneration","C0234958",0.642588100819635,0.636076639706942,0.666850842668281,0.624836820083682,0,"positive",4,"NONN"
"250",3,"Muscle Spasticity","C0026838",0.66675434493349,0.648883453713965,0.696918887933505,0.654460693153001,0,"positive",1,"GABA"
"251",3,"Muscle Spasticity","C0026838",0.673269951514418,0.656551165933212,0.708599347950702,0.654659340659341,0,"positive",2,"GABA"
"252",2,"Muscle Spasticity","C0026838",0.674752671096688,0.6626187025545,0.710527730008598,0.651111580726965,0,"positive",3,"GABA"
"253",2,"Muscle Spasticity","C0026838",0.677143718898236,0.66504983278018,0.710780309544282,0.655601014370245,0,"positive",4,"GABA"
"254",2,"Muscle Spasticity","C0026838",0.67476547253764,0.662949908526398,0.708958512467756,0.652387996618766,0,"positive",5,"GABA"
"255",3,"Muscle Spasticity","C0026838",0.671219342949252,0.657968100357369,0.705790520206363,0.649899408284024,0,"positive",6,"GABA"
"256",3,"Muscle Spasticity","C0026838",0.663458768714837,0.648883453713965,0.696918887933505,0.644573964497041,0,"positive",1,"GLUT"
"257",3,"Muscle Spasticity","C0026838",0.669559610573308,0.656551165933212,0.708599347950702,0.64352831783601,0,"positive",2,"GLUT"
"258",2,"Muscle Spasticity","C0026838",0.670809306768708,0.6626187025545,0.710527730008598,0.639281487743026,0,"positive",3,"GLUT"
"259",2,"Muscle Spasticity","C0026838",0.674102580549405,0.66504983278018,0.710780309544282,0.646477599323753,0,"positive",4,"GLUT"
"260",2,"Muscle Spasticity","C0026838",0.671887196967056,0.662949908526398,0.708958512467756,0.643753169907016,0,"positive",5,"GLUT"
"261",3,"Muscle Spasticity","C0026838",0.668007734045335,0.657968100357369,0.705790520206363,0.640264581572274,0,"positive",6,"GLUT"
"262",3,"Muscle Spasticity","C0026838",0.661909881704412,0.648883453713965,0.696918887933505,0.639927303465765,0,"positive",1,"NONN"
"263",3,"Muscle Spasticity","C0026838",0.665096099725182,0.656551165933212,0.708599347950702,0.630137785291631,0,"positive",2,"NONN"
"264",2,"Muscle Spasticity","C0026838",0.667756334100351,0.6626187025545,0.710527730008598,0.630122569737954,0,"positive",3,"NONN"
"265",2,"Muscle Spasticity","C0026838",0.671812076181978,0.66504983278018,0.710780309544282,0.639606086221471,0,"positive",4,"NONN"
"266",2,"Muscle Spasticity","C0026838",0.673033435344064,0.662949908526398,0.708958512467756,0.647191885038039,0,"positive",5,"NONN"
"267",3,"Muscle Spasticity","C0026838",0.669442504403183,0.657968100357369,0.705790520206363,0.644568892645816,0,"positive",6,"NONN"
"268",11,"Myoclonus","C0027066",0.696434652436987,0.686905654792514,0.729570291680523,0.672828010837926,0,"positive",1,"GABA"
"269",13,"Myoclonus","C0027066",0.700305954100281,0.69333982185008,0.736710838598585,0.670867201852178,0,"positive",2,"GABA"
"270",14,"Myoclonus","C0027066",0.704219804197666,0.70143708939855,0.740143312029373,0.671079011165077,0,"positive",3,"GABA"
"271",14,"Myoclonus","C0027066",0.705371492242961,0.70326825585158,0.742348112481266,0.670498108396037,0,"positive",4,"GABA"
"272",14,"Myoclonus","C0027066",0.706232598520263,0.702957208399285,0.742960810127505,0.672779777033998,0,"positive",5,"GABA"
"273",14,"Myoclonus","C0027066",0.708586323189913,0.703481473863234,0.750026193393798,0.672251302312706,0,"positive",6,"GABA"
"274",11,"Myoclonus","C0027066",0.694831053216558,0.686905654792514,0.729570291680523,0.668017213176636,0,"positive",1,"GLUT"
"275",13,"Myoclonus","C0027066",0.698585615093534,0.69333982185008,0.736710838598585,0.665706184831937,0,"positive",2,"GLUT"
"276",13,"Myoclonus","C0027066",0.701459292723614,0.70143708939855,0.740143312029373,0.662797476742918,0,"positive",3,"GLUT"
"277",14,"Myoclonus","C0027066",0.705287607366566,0.70326825585158,0.742348112481266,0.67024645376685,0,"positive",4,"GLUT"
"278",14,"Myoclonus","C0027066",0.704976422496238,0.702957208399285,0.742960810127505,0.669011248961925,0,"positive",5,"GLUT"
"279",14,"Myoclonus","C0027066",0.705781073115116,0.703481473863234,0.750026193393798,0.663835552088314,0,"positive",6,"GLUT"
"280",9,"Myoclonus","C0027066",0.686606840126602,0.686905654792514,0.729570291680523,0.64334457390677,0,"positive",1,"NONN"
"281",13,"Myoclonus","C0027066",0.690720708890807,0.69333982185008,0.736710838598585,0.642111466223754,0,"positive",2,"NONN"
"282",13,"Myoclonus","C0027066",0.69857435201624,0.70143708939855,0.740143312029373,0.654142654620798,0,"positive",3,"NONN"
"283",13,"Myoclonus","C0027066",0.700850796445873,0.70326825585158,0.742348112481266,0.656936021004773,0,"positive",4,"NONN"
"284",14,"Myoclonus","C0027066",0.698019570080493,0.702957208399285,0.742960810127505,0.648140691714691,0,"positive",5,"NONN"
"285",14,"Myoclonus","C0027066",0.70492335025397,0.703481473863234,0.750026193393798,0.661262383504878,0,"positive",6,"NONN"
"286",7,"Pneumonia","C0032285",0.318809884164928,0.305262781167797,0.349345550235237,0.301821321091748,0,"negative",1,"GABA"
"287",4,"Pneumonia","C0032285",0.297664479849746,0.280192545138951,0.31176642579675,0.301034468613536,0,"negative",2,"GABA"
"288",5,"Pneumonia","C0032285",0.300893125420621,0.282606069824455,0.307323685879302,0.312749620558106,0,"negative",3,"GABA"
"289",7,"Pneumonia","C0032285",0.301226188933451,0.289081652738758,0.307004719936511,0.307592194125083,0,"negative",4,"GABA"
"290",7,"Pneumonia","C0032285",0.304763889755504,0.287791009788308,0.311597449791343,0.314903209686863,0,"negative",5,"GABA"
"291",10,"Pneumonia","C0032285",0.312966890513585,0.303667931213428,0.326176851426423,0.309055888900905,0,"negative",6,"GABA"
"292",7,"Pneumonia","C0032285",0.321711169605919,0.305262781167797,0.349345550235237,0.310525177414723,0,"negative",1,"GLUT"
"293",4,"Pneumonia","C0032285",0.300294158234672,0.280192545138951,0.31176642579675,0.308923503768315,0,"negative",2,"GLUT"
"294",5,"Pneumonia","C0032285",0.30183473798341,0.282606069824455,0.307323685879302,0.315574458246475,0,"negative",3,"GLUT"
"295",7,"Pneumonia","C0032285",0.303826034049061,0.289081652738758,0.307004719936511,0.315391729471914,0,"negative",4,"GLUT"
"296",7,"Pneumonia","C0032285",0.304782535548827,0.287791009788308,0.311597449791343,0.31495914706683,0,"negative",5,"GLUT"
"297",10,"Pneumonia","C0032285",0.314175137920888,0.303667931213428,0.326176851426423,0.312680631122812,0,"negative",6,"GLUT"
"298",4,"Pneumonia","C0032285",0.320403646333062,0.280192545138951,0.31176642579675,0.369251968063485,0,"negative",2,"NONN"
"299",5,"Pneumonia","C0032285",0.319862112494114,0.282606069824455,0.307323685879302,0.369656581778585,0,"negative",3,"NONN"
"300",7,"Pneumonia","C0032285",0.321543266864165,0.289081652738758,0.307004719936511,0.368543427917228,0,"negative",4,"NONN"
"301",7,"Pneumonia","C0032285",0.317032821761755,0.287791009788308,0.311597449791343,0.351710005705613,0,"negative",5,"NONN"
"302",10,"Pneumonia","C0032285",0.330734466970661,0.303667931213428,0.326176851426423,0.362358618272132,0,"negative",6,"NONN"
"303",4,"Respiratory Failure","C1145670",0.701313631827596,0.706551099624217,0.709938459516874,0.687451336341697,0,"positive",1,"GABA"
"304",9,"Respiratory Failure","C1145670",0.705924680941464,0.709666364421724,0.725814152121066,0.682293526281602,0,"positive",2,"GABA"
"305",8,"Respiratory Failure","C1145670",0.705136280241341,0.715080594684773,0.72150193819671,0.678826307842538,0,"positive",3,"GABA"
"306",9,"Respiratory Failure","C1145670",0.708272185133148,0.716632277379941,0.721558879568998,0.686625398450506,0,"positive",4,"GABA"
"307",9,"Respiratory Failure","C1145670",0.706955023197432,0.714478484681893,0.72326712073761,0.683119464172793,0,"positive",5,"GABA"
"308",8,"Respiratory Failure","C1145670",0.703572758700343,0.708126581133728,0.72214362366133,0.680448071305971,0,"positive",6,"GABA"
"309",4,"Respiratory Failure","C1145670",0.693063573395358,0.706551099624217,0.709938459516874,0.662701161044984,0,"positive",1,"GLUT"
"310",9,"Respiratory Failure","C1145670",0.697849560743124,0.709666364421724,0.725814152121066,0.658068165686582,0,"positive",2,"GLUT"
"311",8,"Respiratory Failure","C1145670",0.698144486565214,0.715080594684773,0.72150193819671,0.65785092681416,0,"positive",3,"GLUT"
"312",9,"Respiratory Failure","C1145670",0.703773978250046,0.716632277379941,0.721558879568998,0.673130777801198,0,"positive",4,"GLUT"
"313",9,"Respiratory Failure","C1145670",0.702961556136724,0.714478484681893,0.72326712073761,0.671139062990669,0,"positive",5,"GLUT"
"314",8,"Respiratory Failure","C1145670",0.699217226852264,0.708126581133728,0.72214362366133,0.667381475761734,0,"positive",6,"GLUT"
"315",4,"Respiratory Failure","C1145670",0.693515258179603,0.706551099624217,0.709938459516874,0.664056215397719,0,"positive",1,"NONN"
"316",9,"Respiratory Failure","C1145670",0.697385687639304,0.709666364421724,0.725814152121066,0.656676546375122,0,"positive",2,"NONN"
"317",8,"Respiratory Failure","C1145670",0.696727056694654,0.715080594684773,0.72150193819671,0.65359863720248,0,"positive",3,"NONN"
"318",9,"Respiratory Failure","C1145670",0.70293585203928,0.716632277379941,0.721558879568998,0.6706163991689,0,"positive",4,"NONN"
"319",9,"Respiratory Failure","C1145670",0.705615025004171,0.714478484681893,0.72326712073761,0.67909946959301,0,"positive",5,"NONN"
"320",8,"Respiratory Failure","C1145670",0.704812382497105,0.708126581133728,0.72214362366133,0.684166942696257,0,"positive",6,"NONN"
"321",19,"Stereotyped Behavior","C0038271",0.738712874333661,0.759151183200665,0.779048395128797,0.677939044671522,0,"positive",2,"GABA"
"322",20,"Stereotyped Behavior","C0038271",0.739821947760698,0.755350584348219,0.780786816967721,0.683328441966152,0,"positive",3,"GABA"
"323",19,"Stereotyped Behavior","C0038271",0.74221242521722,0.759151183200665,0.779048395128797,0.688437697322199,0,"positive",2,"GLUT"
"324",19,"Stereotyped Behavior","C0038271",0.740079856212091,0.755350584348219,0.780786816967721,0.684102167320331,0,"positive",3,"GLUT"
"325",19,"Stereotyped Behavior","C0038271",0.739065894789211,0.760316437958788,0.774073068042917,0.682808178365928,0,"positive",5,"GLUT"
